id,term,name
,2461,"[[b;#fff;]n.,obs.]"
,2462,"[[b;#fff;]/bit´blit/]"
,2462,[[b;#fff;]n.]
,2463,[[b;#fff;]pl.n.]
,2464,"[[b;#fff;]/bit´ee boks/]"
,2464,[[b;#fff;]n.]
,2465,"[[b;#fff;]/bik´see/]"
,2465,[[b;#fff;]n.]
,2466,[[b;#fff;]n.]
,2468,"[[b;#fff;]n.,vt.]"
,2469,[[b;#fff;]n.]
,2471,[[b;#fff;]v.]
,2472,[[b;#fff;]/blarg/]
,2472,[[b;#fff;]n.]
,2474,[[b;#fff;]n.]
,2475,[[b;#fff;]/blech/]
,2475,[[b;#fff;]interj.]
,2476,"[[b;#fff;]/blech'@·r@s/]"
,2476,[[b;#fff;]adj.]
,2477,"[[b;#fff;]/blink'@n·li:tz/]"
,2477,[[b;#fff;]n.]
,2478,[[b;#fff;]/blit/]
,2478,[[b;#fff;]vt.]
,2479,"[[b;#fff;]/blit´r/]"
,2479,[[b;#fff;]n.]
,2480,"[[b;#fff;]/bliv'@t/]"
,2480,[[b;#fff;]n.]
,2481,[[b;#fff;]n.]
,2483,[[b;#fff;]v.]
,2484,[[b;#fff;]n.]
,2485,[[b;#fff;]n.]
,2488,"[[b;#fff;]/bloh @n ee´prom/]"
,2488,[[b;#fff;]v.]
,2489,[[b;#fff;]vt.]
,2490,[[b;#fff;]vi.]
,2491,[[b;#fff;]vt.]
,2492,[[b;#fff;]vi.]
,2493,"[[b;#fff;]/B·L·T/]"
,2493,[[b;#fff;]/bl@t/]
,2493,[[b;#fff;]/belt/]
,2493,"[[b;#fff;]n.,vt.]"
,2495,[[b;#fff;]n.]
,2496,[[b;#fff;]n.]
,2497,[[b;#fff;]n.]
,2498,[[b;#fff;]n.]
,2499,"[[b;#fff;]/bler´gl/]"
,2499,[[b;#fff;]n.]
,2500,"[[b;#fff;]/B·N·F/]"
,2500,[[b;#fff;]n.]
,2501,[[b;#fff;]n.]
,2502,[[b;#fff;]n.]
,2503,[[b;#fff;]n.]
,2504,[[b;#fff;]n.]
,2506,"[[b;#fff;]/B·O·F/]"
,2506,[[b;#fff;]/bof/]
,2506,[[b;#fff;]n.]
,2507,[[b;#fff;]//]
,2507,[[b;#fff;]n.]
,2508,"[[b;#fff;]/boh`goh·sort´/]"
,2508,[[b;#fff;]n.]
,2509,"[[b;#fff;]/boh·gom'·@t·er/]"
,2509,[[b;#fff;]n.]
,2510,"[[b;#fff;]/bo´go·mips/]"
,2510,[[b;#fff;]n.]
,2511,"[[b;#fff;]/boh´gon/]"
,2511,[[b;#fff;]n.]
,2512,"[[b;#fff;]/boh´gon fil'tr/]"
,2512,[[b;#fff;]n.]
,2513,"[[b;#fff;]/boh´gon fluhks/]"
,2513,[[b;#fff;]n.]
,2514,"[[b;#fff;]/boh·go´s@·tee/]"
,2514,[[b;#fff;]n.]
,2515,"[[b;#fff;]/boh·go´t@·fi:/]"
,2515,[[b;#fff;]vt.]
,2516,"[[b;#fff;]/bohg owt/]"
,2516,[[b;#fff;]vi.]
,2517,[[b;#fff;]adj.]
,2518,"[[b;#fff;]/bohr buhg/]"
,2518,[[b;#fff;]n.]
,2519,[[b;#fff;]/boynk/]
,2521,[[b;#fff;]n.]
,2522,[[b;#fff;]/bonk/]
,2522,[[b;#fff;]/oyf/]
,2522,[[b;#fff;]interj.]
,2524,"[[b;#fff;]v.,n.]"
,2525,[[b;#fff;]n.]
,2526,[[b;#fff;]adj.]
,2527,[[b;#fff;]n]
,2528,[[b;#fff;]n.]
,2529,[[b;#fff;]v.]
,2530,[[b;#fff;]n.]
,2531,[[b;#fff;]v.]
,2532,[[b;#fff;]n.]
,2533,[[b;#fff;]n.]
,2534,[[b;#fff;]n.]
,2535,[[b;#fff;]n.]
,2536,"[[b;#fff;]/bok´sn/]"
,2536,[[b;#fff;]pl.n.]
,2537,"[[b;#fff;]/bok·sol'@·jee/]"
,2537,[[b;#fff;]n.]
,2538,"[[b;#fff;]/boh·zoh´tik/]"
,2538,"[[b;#fff;]/boh·zo´tik/]"
,2538,[[b;#fff;]adj.]
,2539,[[b;#fff;]n.]
,2540,[[b;#fff;]n.]
,2541,[[b;#fff;]adj.]
,2542,[[b;#fff;]adj.]
,2543,"[[b;#fff;]/bray´no/]"
,2543,[[b;#fff;]n.]
,2544,[[b;#fff;]n.]
,2545,[[b;#fff;]n.]
,2547,[[b;#fff;]n.]
,2548,[[b;#fff;]n.]
,2549,[[b;#fff;]n.]
,2550,"[[b;#fff;]/bri:d´bart ind@ks/]"
,2551,[[b;#fff;]n.]
,2553,[[b;#fff;]v.]
,2554,[[b;#fff;]adj.]
,2555,[[b;#fff;]n.]
,2556,[[b;#fff;]adj.]
,2557,[[b;#fff;]n.]
,2559,[[b;#fff;]n.]
,2560,"[[b;#fff;]/broh´k@t/]"
,2560,"[[b;#fff;]/broh´ket`/]"
,2560,[[b;#fff;]n.]
,2561,[[b;#fff;]prov.]
,2562,[[b;#fff;]n.]
,2563,[[b;#fff;]n.]
,2564,"[[b;#fff;]/B·R·S/]"
,2564,[[b;#fff;]n.]
,2565,[[b;#fff;]adj.]
,2566,[[b;#fff;]n.]
,2567,"[[b;#fff;]/B·S·D/]"
,2567,[[b;#fff;]n.]
,2568,"[[b;#fff;]/B·S·O·D/]"
,2569,[[b;#fff;]//]
,2569,[[b;#fff;]n.]
,2570,[[b;#fff;]//]
,2570,[[b;#fff;]n.]
,2571,[[b;#fff;]n.]
,2572,"[[b;#fff;]/buh´kee bits/]"
,2572,[[b;#fff;]n.]
,2573,[[b;#fff;]n.]
,2574,[[b;#fff;]n.]
,2575,[[b;#fff;]n.]
,2576,[[b;#fff;]adj.]
,2577,[[b;#fff;]n.]
,2578,[[b;#fff;]n.]
,2579,[[b;#fff;]adj.]
,2580,"[[b;#fff;]/bul´shilt/]"
,2580,[[b;#fff;]n.]
,2581,[[b;#fff;]vt.]
,2582,[[b;#fff;]v.]
,2583,[[b;#fff;]n.]
,2584,[[b;#fff;]v.]
,2585,[[b;#fff;]n.]
,2586,[[b;#fff;]n.]
,2587,[[b;#fff;]vi.]
,2588,[[b;#fff;]vi.]
,2590,"[[b;#fff;]/B·W·Q/]"
,2590,[[b;#fff;]n.]
,2591,[[b;#fff;]adv.]
,2592,[[b;#fff;]/bi:t/]
,2592,[[b;#fff;]n.]
,2593,[[b;#fff;]n.]
,2594,"[[b;#fff;]/bi:t`sek´shu·@l/]"
,2594,[[b;#fff;]adj.]
,2595,"[[b;#fff;]/bzt rong/]"
,2595,[[b;#fff;]excl.]
,2596,[[b;#fff;]n.]
,2597,[[b;#fff;]n.]
,2598,[[b;#fff;]//]
,2599,"[[b;#fff;]/C'·pluhs·pluhs/]"
,2599,[[b;#fff;]n.]
,2600,[[b;#fff;]n.]
,2601,[[b;#fff;]n.]
,2605,"[[b;#fff;]/kan´sel·bot/]"
,2606,"[[b;#fff;]/kan´sel·moos/]"
,2607,[[b;#fff;]n.]
,2608,[[b;#fff;]adj.]
,2609,"[[b;#fff;]/keir´weir/]"
,2609,[[b;#fff;]n.]
,2610,[[b;#fff;]n.]
,2611,[[b;#fff;]n.]
,2612,[[b;#fff;]n.]
,2614,[[b;#fff;]n.]
,2615,[[b;#fff;]n.]
,2616,[[b;#fff;]vt.]
,2617,[[b;#fff;]adj.]
,2618,"[[b;#fff;]n.,adj.]"
,2619,"[[b;#fff;]/C·D til·d@/]"
,2619,[[b;#fff;]vi.]
,2620,"[[b;#fff;]/C·D·A/]"
,2621,"[[b;#fff;]/ku´dr/]"
,2621,"[[b;#fff;]/kuh´dr/]"
,2621,[[b;#fff;]vt.]
,2622,[[b;#fff;]/chad/]
,2622,[[b;#fff;]n.]
,2623,[[b;#fff;]n.]
,2625,"[[b;#fff;]/chi:´nik/]"
,2626,[[b;#fff;]n.]
,2627,[[b;#fff;]n.]
,2628,"[[b;#fff;]/chan´l op/]"
,2628,[[b;#fff;]n.]
,2629,"[[b;#fff;]/chan'·op/]"
,2629,[[b;#fff;]n.]
,2630,[[b;#fff;]/keir/]
,2630,[[b;#fff;]/char/]
,2630,[[b;#fff;]/kar/]
,2630,[[b;#fff;]n.]
,2631,"[[b;#fff;]/cha´rit·ee·weir`/]"
,2631,[[b;#fff;]n.]
,2633,[[b;#fff;]n.]
,2634,[[b;#fff;]n.]
,2635,[[b;#fff;]adv.]
,2636,[[b;#fff;]n.]
,2637,[[b;#fff;]n.]
,2638,"[[b;#fff;]/cher·noh´b@l pak'@t/]"
,2638,[[b;#fff;]n.]
,2639,[[b;#fff;]n.]
,2640,[[b;#fff;]n.]
,2641,[[b;#fff;]n.]
,2642,[[b;#fff;]n.]
,2643,[[b;#fff;]/chohd/]
,2643,[[b;#fff;]n.]
,2644,[[b;#fff;]v.]
,2645,[[b;#fff;]vi.]
,2646,[[b;#fff;]n.]
,2647,[[b;#fff;]/chop/]
,2647,[[b;#fff;]n.]
,2648,[[b;#fff;]n.]
,2649,[[b;#fff;]n.]
,2650,[[b;#fff;]n.]
,2651,[[b;#fff;]vi.]
,2652,[[b;#fff;]n.]
,2653,[[b;#fff;]//]
,2653,[[b;#fff;]n.]
,2654,[[b;#fff;]n.]
,2655,"[[b;#fff;]/klas´ik C/]"
,2655,[[b;#fff;]n.]
,2657,[[b;#fff;]n.]
,2658,"[[b;#fff;]/C·L·M/]"
,2659,[[b;#fff;]vt.]
,2661,[[b;#fff;]n.]
,2662,[[b;#fff;]n.]
,2663,[[b;#fff;]n.]
,2664,[[b;#fff;]n.]
,2666,"[[b;#fff;]/kluh´st@r·gee`king/]"
,2666,[[b;#fff;]n.]
,2667,"[[b;#fff;]/koh´loh`/]"
,2667,[[b;#fff;]n.]
,2668,[[b;#fff;]n.]
,2670,"[[b;#fff;]/koh´bol/]"
,2670,[[b;#fff;]n.]
,2671,"[[b;#fff;]/koh´bol fing´grz/]"
,2671,[[b;#fff;]n.]
,2672,[[b;#fff;]n.]
,2674,[[b;#fff;]n.]
,2675,[[b;#fff;]n]
,2676,[[b;#fff;]n.]
,2677,[[b;#fff;]n.]
,2678,[[b;#fff;]n.]
,2679,[[b;#fff;]n.]
,2680,[[b;#fff;]n.]
,2681,"[[b;#fff;]/kohk´bot·l/]"
,2681,[[b;#fff;]n.]
,2682,[[b;#fff;]n.]
,2683,[[b;#fff;]n.]
,2684,"[[b;#fff;]/kom mohd/]"
,2684,[[b;#fff;]n.]
,2685,[[b;#fff;]n.]
,2686,[[b;#fff;]vt.]
,2687,[[b;#fff;]n.]
,2688,[[b;#fff;]adj.]
,2689,[[b;#fff;]n.]
,2690,[[b;#fff;]n.]
,2691,[[b;#fff;]vt.]
,2692,[[b;#fff;]n.]
,2693,[[b;#fff;]n.]
,2694,"[[b;#fff;]/kom´pyoo·tron`/]"
,2694,[[b;#fff;]n.]
,2695,[[b;#fff;]n.]
,2696,[[b;#fff;]vt.]
,2697,[[b;#fff;]n.]
,2698,[[b;#fff;]n.]
,2699,[[b;#fff;]n.]
,2700,[[b;#fff;]/konz/]
,2700,[[b;#fff;]/kons/]
,2701,[[b;#fff;]adj.]
,2702,[[b;#fff;]n.]
,2703,[[b;#fff;]n.]
,2704,[[b;#fff;]adj.]
,2705,[[b;#fff;]vi.]
,2706,[[b;#fff;]vi.]
,2707,[[b;#fff;]vi.]
,2708,[[b;#fff;]vi.]
,2709,[[b;#fff;]prov.]
,2710,[[b;#fff;]n.]
,2711,[[b;#fff;]n.]
,2712,[[b;#fff;]n.]
,2713,"[[b;#fff;]n. obs.]"
,2714,[[b;#fff;]n.]
,2715,[[b;#fff;]n.]
,2716,[[b;#fff;]n.]
,2717,[[b;#fff;]n.]
,2718,[[b;#fff;]n.]
,2719,[[b;#fff;]n.]
,2720,"[[b;#fff;]/kop´ee·brohk/]"
,2720,[[b;#fff;]adj.]
,2721,[[b;#fff;]n.]
,2722,"[[b;#fff;]/kop´ee·left/]"
,2722,[[b;#fff;]n.]
,2723,[[b;#fff;]n.]
,2724,"[[b;#fff;]/kop´ee·rongd/]"
,2724,[[b;#fff;]adj.]
,2725,[[b;#fff;]n.]
,2726,[[b;#fff;]n.]
,2727,[[b;#fff;]n.]
,2728,[[b;#fff;]n.]
,2729,[[b;#fff;]n.]
,2730,[[b;#fff;]n.]
,2731,[[b;#fff;]v.]
,2733,[[b;#fff;]n.]
,2734,[[b;#fff;]n.]
,2735,"[[b;#fff;]/C·P·M/]"
,2735,[[b;#fff;]n.]
,2736,"[[b;#fff;]/C·P·U worz/]"
,2736,[[b;#fff;]n.]
,2738,[[b;#fff;]v.]
,2739,[[b;#fff;]n.]
,2740,[[b;#fff;]n.]
,2741,[[b;#fff;]vt.]
,2742,[[b;#fff;]n.]
,2743,"[[b;#fff;]/krap´tekh/]"
,2743,[[b;#fff;]n.]
,2745,"[[b;#fff;]vi.,n.]"
,2746,[[b;#fff;]n.]
,2748,[[b;#fff;]n.]
,2749,[[b;#fff;]v.]
,2750,[[b;#fff;]n.]
,2751,"[[b;#fff;]/kree´ping fee´chr·izm/]"
,2751,[[b;#fff;]n.]
,2752,"[[b;#fff;]/kree´ping fee'·chr·i:`t@s/]"
,2752,[[b;#fff;]n.]
,2753,"[[b;#fff;]/kret´in/]"
,2753,"[[b;#fff;]/kree´tn/]"
,2753,[[b;#fff;]n.]
,2754,"[[b;#fff;]/kret´n·@s/]"
,2754,"[[b;#fff;]/kreet´n·@s/]"
,2754,[[b;#fff;]adj.]
,2755,[[b;#fff;]n.]
,2756,[[b;#fff;]n.]
,2757,"[[b;#fff;]/ker´l@f/]"
,2757,"[[b;#fff;]/kru´l@f/]"
,2757,"[[b;#fff;]/C·R·L·F/]"
,2757,[[b;#fff;]n.]
,2758,[[b;#fff;]n.]
,2759,[[b;#fff;]vi.]
,2760,"[[b;#fff;]v.,n.]"
,2761,"[[b;#fff;]/kruhd´weir/]"
,2761,[[b;#fff;]n.]
,2762,[[b;#fff;]/kruhft/]
,2763,[[b;#fff;]vt.]
,2764,"[[b;#fff;]/kruhfts´m@n·ship /]"
,2764,[[b;#fff;]n.]
,2765,"[[b;#fff;]/kruhf´tee/]"
,2765,[[b;#fff;]adj.]
,2766,[[b;#fff;]n.]
,2768,"[[b;#fff;]/krip´ee/]"
,2768,[[b;#fff;]n.]
,2769,"[[b;#fff;]/kthool´hik/]"
,2769,[[b;#fff;]adj.]
,2770,"[[b;#fff;]/C·T·S·S/]"
,2770,[[b;#fff;]n.]
,2771,[[b;#fff;]n.]
,2772,[[b;#fff;]n.]
,2773,[[b;#fff;]n.]
,2774,"[[b;#fff;]/kuhs´pee/]"
,2774,[[b;#fff;]adj.]
,2775,[[b;#fff;]vi.]
,2776,"[[b;#fff;]/si:´ber·kruhd/]"
,2776,[[b;#fff;]n.]
,2777,"[[b;#fff;]/si:´ber·puhnk/]"
,2777,"[[b;#fff;]n.,adj.]"
,2778,"[[b;#fff;]/si:´br·spays`/]"
,2778,[[b;#fff;]n.]
,2780,[[b;#fff;]n.]
,2781,[[b;#fff;]n.]
,2782,[[b;#fff;]n.]
,2783,[[b;#fff;]n.]
,2784,"[[b;#fff;]/day´mn/]"
,2784,"[[b;#fff;]/dee´mn/]"
,2784,[[b;#fff;]n.]
,2785,[[b;#fff;]n.]
,2786,"[[b;#fff;]/dah´mum/]"
,2786,[[b;#fff;]n.]
,2787,[[b;#fff;]n.]
,2788,[[b;#fff;]n.]
,2789,[[b;#fff;]n.]
,2790,"[[b;#fff;]/day`t@·may´sh@n/]"
,2790,[[b;#fff;]n.]
,2791,[[b;#fff;]/dow/]
,2791,[[b;#fff;]n.]
,2792,[[b;#fff;]n.]
,2793,[[b;#fff;]n.]
,2794,"[[b;#fff;]/dee·dee/]"
,2794,[[b;#fff;]vt.]
,2795,"[[b;#fff;]/D·D·T/]"
,2795,[[b;#fff;]n.]
,2796,"[[b;#fff;]/dee·rez´/]"
,2797,[[b;#fff;]adj.]
,2798,[[b;#fff;]n.]
,2799,[[b;#fff;]n.]
,2801,"[[b;#fff;]/ded·beef/]"
,2801,[[b;#fff;]n.]
,2802,[[b;#fff;]n.]
,2803,[[b;#fff;]n.]
,2804,[[b;#fff;]n.]
,2805,[[b;#fff;]n.]
,2806,[[b;#fff;]n.]
,2808,[[b;#fff;]/dek/]
,2808,[[b;#fff;]n.]
,2809,[[b;#fff;]n.]
,2810,"[[b;#fff;]n.,vi]"
,2811,"[[b;#fff;]/dek´l/]"
,2811,[[b;#fff;]n.]
,2812,"[[b;#fff;]/D·E·D/]"
,2812,[[b;#fff;]n.]
,2813,[[b;#fff;]n.]
,2814,[[b;#fff;]n.]
,2815,[[b;#fff;]n.]
,2816,[[b;#fff;]n.]
,2817,[[b;#fff;]adj.]
,2819,"[[b;#fff;]/dee·hohz/]"
,2819,[[b;#fff;]vt.]
,2821,[[b;#fff;]n.]
,2821,"[[b;#fff;]/d@·lee´sha/]"
,2822,"[[b;#fff;]/de·lim'·in·ay·t@r/]"
,2822,[[b;#fff;]n.]
,2823,"[[b;#fff;]/dee·lint/]"
,2823,"[[b;#fff;]v. obs.]"
,2824,[[b;#fff;]n.]
,2825,[[b;#fff;]adj.]
,2826,[[b;#fff;]n.]
,2827,"[[b;#fff;]/de´moh/]"
,2828,[[b;#fff;]n.]
,2829,[[b;#fff;]n.]
,2830,[[b;#fff;]n.]
,2831,[[b;#fff;]n.]
,2832,[[b;#fff;]n.]
,2833,[[b;#fff;]n.]
,2834,"[[b;#fff;]/dem´oh·seen/]"
,2835,"[[b;#fff;]/den´troh/]"
,2836,"[[b;#fff;]/dee·ped'@·tayt/]"
,2836,[[b;#fff;]n.]
,2837,[[b;#fff;]adj.]
,2838,[[b;#fff;]/derf/]
,2839,[[b;#fff;]adj.]
,2840,"[[b;#fff;]/d@·spyoo´/]"
,2840,[[b;#fff;]v.]
,2841,[[b;#fff;]n.]
,2842,[[b;#fff;]n.]
,2844,[[b;#fff;]v.]
,2845,[[b;#fff;]v.]
,2846,[[b;#fff;]/dif/]
,2846,[[b;#fff;]n.]
,2847,[[b;#fff;]vt.]
,2849,"[[b;#fff;]n.,vi.]"
,2850,[[b;#fff;]/dink/]
,2850,[[b;#fff;]adj.]
,2851,[[b;#fff;]n.]
,2852,[[b;#fff;]n.]
,2853,[[b;#fff;]n.]
,2854,[[b;#fff;]n.]
,2855,[[b;#fff;]n.]
,2856,[[b;#fff;]n.]
,2857,"[[b;#fff;]/dis·kor´di·@n·ism/]"
,2857,[[b;#fff;]n.]
,2858,[[b;#fff;]v.]
,2859,[[b;#fff;]n.]
,2860,[[b;#fff;]n.]
,2861,[[b;#fff;]vt.]
,2862,[[b;#fff;]n.]
,2863,[[b;#fff;]n.]
,2864,[[b;#fff;]n.]
,2865,[[b;#fff;]adj.]
,2867,[[b;#fff;]vi.]
,2868,[[b;#fff;]/dok/]
,2868,[[b;#fff;]n.]
,2869,[[b;#fff;]n.]
,2870,[[b;#fff;]adj.]
,2871,"[[b;#fff;]/dog´kow/]"
,2871,[[b;#fff;]n.]
,2872,[[b;#fff;]n.]
,2873,[[b;#fff;]v.]
,2874,"[[b;#fff;]/dog´wosh/]"
,2875,[[b;#fff;]imp.]
,2876,"[[b;#fff;]/dong´gl/]"
,2876,[[b;#fff;]n.]
,2877,"[[b;#fff;]/don´gl disk/]"
,2877,[[b;#fff;]n.]
,2879,[[b;#fff;]n.]
,2880,[[b;#fff;]//]
,2881,[[b;#fff;]n.]
,2882,[[b;#fff;]adj.]
,2883,[[b;#fff;]n.]
,2885,[[b;#fff;]vt.]
,2886,"[[b;#fff;]/D·P/]"
,2886,[[b;#fff;]n.]
,2887,"[[b;#fff;]/dee·pee·er/]"
,2887,[[b;#fff;]n.]
,2888,"[[b;#fff;]/@m·boh´goh, dok´tr fred/]"
,2888,[[b;#fff;]n.]
,2889,[[b;#fff;]n.]
,2890,[[b;#fff;]n.]
,2891,[[b;#fff;]v.]
,2892,[[b;#fff;]n.]
,2894,"[[b;#fff;]/drek´net/]"
,2894,[[b;#fff;]n.]
,2895,[[b;#fff;]n.]
,2896,[[b;#fff;]n.]
,2897,[[b;#fff;]n.]
,2898,[[b;#fff;]n.]
,2899,[[b;#fff;]vt.]
,2900,[[b;#fff;]n.]
,2901,[[b;#fff;]n.]
,2902,[[b;#fff;]adj.]
,2903,[[b;#fff;]n.]
,2904,[[b;#fff;]n.]
,2905,[[b;#fff;]n.]
,2907,[[b;#fff;]n.]
,2908,[[b;#fff;]n.]
,2909,"[[b;#fff;]/duhm´as @·tak´/]"
,2909,[[b;#fff;]n.]
,2910,[[b;#fff;]adj.]
,2911,[[b;#fff;]n.]
,2912,"[[b;#fff;]/dump'·ster di:´·ving/]"
,2912,[[b;#fff;]n.]
,2913,[[b;#fff;]n.]
,2914,[[b;#fff;]/dwim/]
,2915,"[[b;#fff;]/din´r/]"
,2915,[[b;#fff;]n.]
,2916,[[b;#fff;]n.]
,2917,[[b;#fff;]n.]
,2918,[[b;#fff;]imp.]
,2919,"[[b;#fff;]/eb´s@·dik/]"
,2919,"[[b;#fff;]/eb´see`dik/]"
,2919,"[[b;#fff;]/eb´k@·dik/]"
,2919,[[b;#fff;]n.]
,2920,"[[b;#fff;]/E·C·P/]"
,2920,[[b;#fff;]n.]
,2921,[[b;#fff;]n.]
,2922,[[b;#fff;]n.]
,2923,[[b;#fff;]vi.]
,2924,[[b;#fff;]n.]
,2925,"[[b;#fff;]/el´ k@·mee´noh big´nuhm/]"
,2925,[[b;#fff;]n.]
,2926,[[b;#fff;]n.]
,2927,[[b;#fff;]adj.]
,2928,[[b;#fff;]adj.]
,2929,[[b;#fff;]n.]
,2930,[[b;#fff;]adj.]
,2931,"[[b;#fff;]/@·li:´z@ @·fekt´/]"
,2931,[[b;#fff;]n.]
,2932,[[b;#fff;]n.]
,2933,"[[b;#fff;]/ee´maks/]"
,2933,[[b;#fff;]n.]
,2934,"[[b;#fff;]/ee´mayl/]"
,2935,"[[b;#fff;]/ee·moh´ti·kon/]"
,2935,[[b;#fff;]n.]
,2936,"[[b;#fff;]/E·M·P/]"
,2937,[[b;#fff;]n.]
,2938,[[b;#fff;]n.]
,2940,[[b;#fff;]n.]
,2941,[[b;#fff;]/enkw/]
,2941,[[b;#fff;]/enk/]
,2942,[[b;#fff;]n.]
,2943,"[[b;#fff;]/E·O·F/]"
,2943,[[b;#fff;]n.]
,2944,"[[b;#fff;]/E·O·L/]"
,2944,[[b;#fff;]n.]
,2945,"[[b;#fff;]/E·O·U/]"
,2945,[[b;#fff;]n.]
,2946,[[b;#fff;]n.]
,2948,[[b;#fff;]n.]
,2949,[[b;#fff;]n.]
,2950,[[b;#fff;]n.]
,2951,"[[b;#fff;]/e´ris/]"
,2951,[[b;#fff;]n.]
,2952,"[[b;#fff;]/ee·ro´tiks/]"
,2952,[[b;#fff;]n.]
,2953,[[b;#fff;]n.]
,2954,"[[b;#fff;]/yoor´o·dem`·o/]"
,2955,[[b;#fff;]adj.]
,2956,[[b;#fff;]adj.]
,2957,[[b;#fff;]n.]
,2958,"[[b;#fff;]/ek´s@/]"
,2958,[[b;#fff;]pref.]
,2959,[[b;#fff;]n.]
,2960,"[[b;#fff;]/eks´ch@/]"
,2960,[[b;#fff;]/eksch/]
,2960,[[b;#fff;]vt.]
,2961,"[[b;#fff;]/eks´kl/]"
,2961,[[b;#fff;]n.]
,2962,"[[b;#fff;]/eks´ee/]"
,2962,"[[b;#fff;]/eek´see/]"
,2962,"[[b;#fff;]/E·X·E/]"
,2962,[[b;#fff;]n.]
,2963,"[[b;#fff;]/eg·zek´/]"
,2963,"[[b;#fff;]/eks´ek/]"
,2963,[[b;#fff;]n.]
,2964,[[b;#fff;]adj.]
,2965,"[[b;#fff;]/eks´on/]"
,2965,[[b;#fff;]excl.]
,2966,[[b;#fff;]n.]
,2967,[[b;#fff;]n.]
,2968,[[b;#fff;]n.]
,2969,"[[b;#fff;]/i:´ kand`ee/]"
,2969,[[b;#fff;]n.]
,2970,"[[b;#fff;]n.,v.]"
,2971,[[b;#fff;]n.]
,2972,[[b;#fff;]n.]
,2973,[[b;#fff;]n.]
,2973,"[[b;#fff;]/fer´ingz/]"
,2974,[[b;#fff;]vi.]
,2975,[[b;#fff;]v.]
,2976,[[b;#fff;]n.]
,2977,[[b;#fff;]n.]
,2978,"[[b;#fff;]/F·A·Q/]"
,2978,[[b;#fff;]/fak/]
,2978,[[b;#fff;]n.]
,2979,"[[b;#fff;]/F·A·Q list/]"
,2979,"[[b;#fff;]/fak list/]"
,2979,[[b;#fff;]n.]
,2980,"[[b;#fff;]/fa´kl/]"
,2980,[[b;#fff;]n.]
,2981,"[[b;#fff;]/far'@·di:z/]"
,2981,[[b;#fff;]v.]
,2982,"[[b;#fff;]/far´kld/]"
,2982,[[b;#fff;]adj.]
,2983,[[b;#fff;]n.]
,2984,[[b;#fff;]adj.]
,2985,[[b;#fff;]n.]
,2987,[[b;#fff;]vt.]
,2988,[[b;#fff;]adj.]
,2989,[[b;#fff;]n.]
,2990,[[b;#fff;]n.]
,2991,[[b;#fff;]n.]
,2992,[[b;#fff;]n.]
,2993,[[b;#fff;]n.]
,2994,[[b;#fff;]n.]
,2995,"[[b;#fff;]/fee`ch@r·ek´t@·mee/]"
,2995,[[b;#fff;]n.]
,2996,[[b;#fff;]/feep/]
,2997,"[[b;#fff;]/fee´pr/]"
,2997,[[b;#fff;]n.]
,2998,[[b;#fff;]n.]
,2999,"[[b;#fff;]/fee´ping kree`ch@r·izm/]"
,2999,[[b;#fff;]n.]
,3000,"[[b;#fff;]/feech feech/]"
,3000,[[b;#fff;]interj.]
,3002,[[b;#fff;]n.]
,3004,[[b;#fff;]n.]
,3005,[[b;#fff;]n.]
,3006,"[[b;#fff;]/fee´ld ser´voyd/]"
,3006,[[b;#fff;]n.]
,3007,[[b;#fff;]n.]
,3008,[[b;#fff;]/filk/]
,3008,"[[b;#fff;]n.,v.]"
,3010,[[b;#fff;]n.]
,3011,[[b;#fff;]n.]
,3012,[[b;#fff;]adj.]
,3014,[[b;#fff;]n.]
,3015,[[b;#fff;]n.]
,3016,[[b;#fff;]v.]
,3017,[[b;#fff;]n.obs.]
,3018,[[b;#fff;]n.]
,3019,[[b;#fff;]n.]
,3020,[[b;#fff;]n.]
,3021,[[b;#fff;]n.]
,3022,[[b;#fff;]n.]
,3023,"[[b;#fff;]/ferm´weir/]"
,3023,[[b;#fff;]n.]
,3024,[[b;#fff;]n.]
,3025,[[b;#fff;]n.]
,3026,[[b;#fff;]n.]
,3027,[[b;#fff;]//]
,3027,[[b;#fff;]adj.]
,3028,"[[b;#fff;]n.,v.]"
,3029,[[b;#fff;]imp.]
,3030,[[b;#fff;]n.]
,3031,[[b;#fff;]n.]
,3032,[[b;#fff;]adj.]
,3033,"[[b;#fff;]/flay'm@j/]"
,3033,[[b;#fff;]n.]
,3035,[[b;#fff;]n.]
,3036,[[b;#fff;]interj.]
,3037,[[b;#fff;]n.]
,3038,[[b;#fff;]n.]
,3039,[[b;#fff;]vt.]
,3040,[[b;#fff;]/flarp/]
,3040,[[b;#fff;]n.]
,3042,[[b;#fff;]adj.]
,3043,[[b;#fff;]adj.]
,3044,[[b;#fff;]adj.]
,3045,[[b;#fff;]vt.]
,3046,[[b;#fff;]n.]
,3047,[[b;#fff;]adj.]
,3048,"[[b;#fff;]/flip´ee/]"
,3048,[[b;#fff;]n.]
,3049,[[b;#fff;]v.]
,3050,[[b;#fff;]n.]
,3051,[[b;#fff;]n.]
,3052,[[b;#fff;]v.]
,3053,"[[b;#fff;]/fli:´payj/]"
,3053,[[b;#fff;]n.]
,3054,[[b;#fff;]n.]
,3055,[[b;#fff;]n.]
,3056,"[[b;#fff;]/F·M/]"
,3056,[[b;#fff;]n.]
,3057,[[b;#fff;]n.]
